Animal Name,Network Type,Manual GT Cells,Auto method GT Cells method 1 ,Auto method GT Cells method 2 ,Reconstructed Cells,Difference (gt- pred),Abs Difference,Error rate,Abs Error rate,removed overlapped cells,Difference (gt- pred_e),Abs Difference enh,Error rate enh,Abs Error rate enh
21_4_ru3,Light-U-Net_55_1  xgb [2],263,262,263,264,-1,1,-0.380228137,0.380228137,255,8,8,3.041825095,3.041825095
22_4_ll2,U-Net_55_05  xgb [0],408,402,402,346,56,56,13.93034826,13.93034826,341,61,61,15.17412935,15.17412935
22_4_ll3,U-Net_55_05  xgb [1],318,311,310,338,-28,28,-9.032258065,9.032258065,330,-20,20,-6.451612903,6.451612903
22_4_lr3,U-Net_55_05  xgb [1],387,385,385,346,39,39,10.12987013,10.12987013,341,44,44,11.42857143,11.42857143
22_4_rd3,U-Net_55_05  xgb [1],340,334,334,329,5,5,1.497005988,1.497005988,326,8,8,2.395209581,2.395209581
22_4_rl1,U-Net_55_05  xgb [1],400,391,391,377,14,14,3.58056266,3.58056266,368,23,23,5.882352941,5.882352941
22_4_rl2,Light-U-Net_55_1  xgb [2],228,223,223,216,7,7,3.139013453,3.139013453,207,16,16,7.174887892,7.174887892
22_4_ru2,Light-U-Net_55_1  xgb [2],246,244,244,222,22,22,9.016393443,9.016393443,218,26,26,10.6557377,10.6557377
22_4_ru3,Light-U-Net_55_1  xgb [2],141,140,140,153,-13,13,-9.285714286,9.285714286,145,-5,5,-3.571428571,3.571428571
23_8_ll1,U-Net_55_05  xgb [0],441,439,439,414,25,25,5.69476082,5.69476082,403,36,36,8.200455581,8.200455581
23_8_ll2,Light-U-Net_55_1  xgb [2],226,226,226,248,-22,22,-9.734513274,9.734513274,231,-5,5,-2.212389381,2.212389381
23_8_lu1,U-Net_55_05  xgb [0],429,429,429,409,20,20,4.662004662,4.662004662,398,31,31,7.226107226,7.226107226
23_8_lu2,U-Net_55_05  xgb [1],338,337,337,325,12,12,3.560830861,3.560830861,312,25,25,7.418397626,7.418397626
23_8_lu3,Light-U-Net_55_1  xgb [2],198,196,196,207,-11,11,-5.612244898,5.612244898,193,3,3,1.530612245,1.530612245
23_8_rd1,U-Net_55_05  xgb [0],427,425,425,411,14,14,3.294117647,3.294117647,400,25,25,5.882352941,5.882352941
23_8_rd2,Light-U-Net_55_1  xgb [2],261,261,261,270,-9,9,-3.448275862,3.448275862,249,12,12,4.597701149,4.597701149
23_8_rl1,U-Net_55_05  xgb [0],441,447,447,431,16,16,3.579418345,3.579418345,418,29,29,6.487695749,6.487695749
23_8_rl2,U-Net_55_05  xgb [1],402,399,399,397,2,2,0.501253133,0.501253133,395,4,4,1.002506266,1.002506266
23_8_rr1,U-Net_55_05  xgb [0],448,447,447,452,-5,5,-1.118568233,1.118568233,442,5,5,1.118568233,1.118568233
23_8_rr3,U-Net_55_05  xgb [1],298,296,296,304,-8,8,-2.702702703,2.702702703,297,-1,1,-0.337837838,0.337837838
23_8_ru2,U-Net_55_05  xgb [0],432,430,430,441,-11,11,-2.558139535,2.558139535,429,1,1,0.23255814,0.23255814
23_8_ru3,U-Net_55_05  xgb [1],285,285,285,311,-26,26,-9.122807018,9.122807018,302,-17,17,-5.964912281,5.964912281
23ld2,U-Net_55_05  xgb [1],283,283,283,302,-19,19,-6.713780919,6.713780919,293,-10,10,-3.533568905,3.533568905
23ll3,Light-U-Net_55_1  xgb [2],196,195,195,224,-29,29,-14.87179487,14.87179487,214,-19,19,-9.743589744,9.743589744
23lr2,U-Net_55_05  xgb [1],355,354,354,370,-16,16,-4.519774011,4.519774011,363,-9,9,-2.542372881,2.542372881
23lu3,Light-U-Net_55_1  xgb [2],278,277,277,250,27,27,9.747292419,9.747292419,243,34,34,12.27436823,12.27436823
23rl2,U-Net_55_05  xgb [1],285,283,283,307,-24,24,-8.480565371,8.480565371,297,-14,14,-4.946996466,4.946996466
23rr2,U-Net_55_05  xgb [1],385,383,383,346,37,37,9.660574413,9.660574413,341,42,42,10.96605744,10.96605744
23ru1,U-Net_55_05  xgb [1],331,330,330,213,117,117,35.45454545,35.45454545,213,117,117,35.45454545,35.45454545
23ru2,U-Net_55_05  xgb [1],388,383,383,323,60,60,15.66579634,15.66579634,315,68,68,17.75456919,17.75456919
23ru3,U-Net_55_05  xgb [1],321,319,319,324,-5,5,-1.567398119,1.567398119,322,-3,3,-0.940438871,0.940438871
24_4_ld2,U-Net_55_05  xgb [1],354,351,351,388,-37,37,-10.54131054,10.54131054,378,-27,27,-7.692307692,7.692307692
24_4_ld3,Light-U-Net_55_1  xgb [2],277,276,276,285,-9,9,-3.260869565,3.260869565,274,2,2,0.724637681,0.724637681
24_4_ll3,Light-U-Net_55_1  xgb [2],160,160,160,224,-64,64,-40,40,212,-52,52,-32.5,32.5
24_4_lr3,Light-U-Net_55_1  xgb [2],259,257,257,271,-14,14,-5.447470817,5.447470817,260,-3,3,-1.167315175,1.167315175
24_4_lu2,U-Net_55_05  xgb [1],287,286,286,305,-19,19,-6.643356643,6.643356643,299,-13,13,-4.545454545,4.545454545
24_4_lu3,Light-U-Net_55_1  xgb [2],128,128,128,108,20,20,15.625,15.625,105,23,23,17.96875,17.96875
24_4_rd2,U-Net_55_05  xgb [0],453,452,452,336,116,116,25.66371681,25.66371681,330,122,122,26.99115044,26.99115044
24_4_rd3,Light-U-Net_55_1  xgb [2],274,272,272,210,62,62,22.79411765,22.79411765,205,67,67,24.63235294,24.63235294
24_4_rr2,U-Net_55_05  xgb [1],364,362,362,316,46,46,12.70718232,12.70718232,313,49,49,13.5359116,13.5359116
