Animal Name,Network Type,Manual GT Cells,Auto method GT Cells method 1 ,Auto method GT Cells method 2 ,Reconstructed Cells,Difference (gt- pred),Abs Difference,Error rate,Abs Error rate,removed overlapped cells,Difference (gt- pred_e),Abs Difference enh,Error rate enh,Abs Error rate enh
35lr1,Light-U-Net,363,359,359,359,0,0.0,0.0,0.0,343,16,16.0,4.456824512534819,4.456824512534819
35lr2,Light-U-Net,425,423,423,375,48,48.0,11.347517730496454,11.347517730496454,354,69,69.0,16.312056737588655,16.312056737588655
35lr3,Light-U-Net,316,316,316,307,9,9.0,2.848101265822785,2.848101265822785,294,22,22.0,6.962025316455696,6.962025316455696
35lu2,Light-U-Net,507,505,506,465,41,41.0,8.102766798418973,8.102766798418973,428,78,78.0,15.41501976284585,15.41501976284585
35lu3,Light-U-Net,204,202,202,243,-41,41.0,-20.2970297029703,20.2970297029703,233,-31,31.0,-15.346534653465346,15.346534653465346
35rd3,Light-U-Net,234,223,223,257,-34,34.0,-15.246636771300448,15.246636771300448,245,-22,22.0,-9.865470852017937,9.865470852017937
35rl1,Light-U-Net,421,422,422,389,33,33.0,7.819905213270142,7.819905213270142,366,56,56.0,13.270142180094787,13.270142180094787
35rl2,Light-U-Net,264,261,261,298,-37,37.0,-14.17624521072797,14.17624521072797,287,-26,26.0,-9.961685823754788,9.961685823754788
35rr1,Light-U-Net,323,322,322,350,-28,28.0,-8.695652173913043,8.695652173913043,339,-17,17.0,-5.279503105590062,5.279503105590062
35rr3,Light-U-Net,240,243,243,276,-33,33.0,-13.580246913580247,13.580246913580247,261,-18,18.0,-7.4074074074074066,7.4074074074074066
35ru1,Light-U-Net,426,422,422,396,26,26.0,6.161137440758294,6.161137440758294,371,51,51.0,12.085308056872037,12.085308056872037
35ru2,Light-U-Net,367,365,365,384,-19,19.0,-5.205479452054795,5.205479452054795,364,1,1.0,0.273972602739726,0.273972602739726
